15-03-13,1563.209961,1563.619995,1555.73999,1560.699951,-0.160567682
18-03-13,1560.699951,1560.699951,1545.130005,1552.099976,-0.551033208
19-03-13,1552.099976,1557.25,1538.569946,1548.339966,-0.24225308
20-03-13,1548.339966,1561.560059,1548.339966,1558.709961,0.66974923
21-03-13,1558.709961,1558.709961,1543.550049,1545.800049,-0.828243376
22-03-13,1545.900024,1557.73999,1545.900024,1556.890015,0.710912144
25-03-13,1556.890015,1564.910034,1546.219971,1551.689941,-0.334003941
26-03-13,1551.689941,1563.949951,1551.689941,1563.77002,0.778511137
27-03-13,1563.75,1564.069946,1551.900024,1562.849976,-0.057555492
28-03-13,1562.859985,1570.280029,1561.079956,1569.189941,0.40502387
01-04-13,1569.180054,1570.569946,1558.469971,1562.170044,-0.446730761
02-04-13,1562.170044,1573.660034,1562.170044,1570.25,0.517226408
03-04-13,1570.25,1571.469971,1549.800049,1553.689941,-1.054612896
04-04-13,1553.689941,1562.599976,1552.52002,1559.97998,0.40484519
05-04-13,1559.97998,1559.97998,1539.5,1553.280029,-0.42948955
08-04-13,1553.26001,1563.069946,1548.630005,1563.069946,0.631570757
09-04-13,1563.109985,1573.890015,1560.920044,1568.609985,0.351862636
10-04-13,1568.609985,1589.069946,1568.609985,1587.72998,1.218913253
11-04-13,1587.72998,1597.349976,1586.170044,1593.369995,0.355225074
12-04-13,1593.300049,1593.300049,1579.969971,1588.849976,-0.279299119
15-04-13,1588.839966,1588.839966,1552.280029,1552.359985,-2.296013556
16-04-13,1552.359985,1575.349976,1552.359985,1574.569946,1.430722333
17-04-13,1574.569946,1574.569946,1543.689941,1552.01001,-1.432768106
18-04-13,1552.030029,1554.380005,1536.030029,1541.609985,-0.671381597
19-04-13,1541.609985,1555.890015,1539.400024,1555.25,0.88479026
22-04-13,1555.25,1565.550049,1548.189941,1562.5,0.466162996
23-04-13,1562.5,1579.579956,1562.5,1578.780029,1.041921856
24-04-13,1578.780029,1583,1575.800049,1578.790039,0.000634034
25-04-13,1578.930054,1592.640015,1578.930054,1585.160034,0.394569727
26-04-13,1585.160034,1585.780029,1577.560059,1582.23999,-0.184211306
29-04-13,1582.339966,1596.650024,1582.339966,1593.609985,0.712237524
30-04-13,1593.579956,1597.569946,1586.5,1597.569946,0.250379028
01-05-13,1597.550049,1597.550049,1581.280029,1582.699951,-0.929554477
02-05-13,1582.77002,1598.599976,1582.77002,1597.589966,0.936329714
03-05-13,1597.599976,1618.459961,1597.599976,1614.420044,1.052833516
06-05-13,1614.400024,1619.77002,1614.209961,1617.5,0.192020314
07-05-13,1617.550049,1626.030029,1616.640015,1625.959961,0.519916648
08-05-13,1625.949951,1632.780029,1622.699951,1632.689941,0.414526289
09-05-13,1632.689941,1635.01001,1623.089966,1626.670044,-0.368710363
10-05-13,1626.689941,1633.699951,1623.709961,1633.699951,0.430937072
13-05-13,1632.099976,1636,1626.73999,1633.77002,0.102324859
14-05-13,1633.75,1651.099976,1633.75,1650.339966,1.01545316
15-05-13,1649.130005,1661.48999,1646.680054,1658.780029,0.585158476
16-05-13,1658.069946,1660.51001,1648.599976,1650.469971,-0.45836275
17-05-13,1652.449951,1667.469971,1652.449951,1667.469971,0.90895461
20-05-13,1665.709961,1672.839966,1663.52002,1666.290039,0.03482467
21-05-13,1666.199951,1674.930054,1662.670044,1669.160034,0.177654729
22-05-13,1669.390015,1687.180054,1648.859985,1655.349976,-0.841028093
23-05-13,1651.619995,1655.5,1635.530029,1650.51001,-0.067205834
24-05-13,1646.670044,1649.780029,1636.880005,1649.599976,0.177930728
28-05-13,1652.630005,1674.209961,1652.630005,1660.060059,0.449589683
29-05-13,1656.569946,1656.569946,1640.050049,1648.359985,-0.495600021
30-05-13,1649.140015,1661.910034,1648.609985,1654.410034,0.319561647
31-05-13,1652.130005,1658.98999,1630.73999,1630.73999,-1.29469321
03-06-13,1631.709961,1640.420044,1622.719971,1640.420044,0.533800933
04-06-13,1640.72998,1646.530029,1623.619995,1631.380005,-0.569866774
05-06-13,1629.050049,1629.310059,1607.089966,1608.900024,-1.236918719
06-06-13,1609.290039,1622.560059,1598.22998,1622.560059,0.824588463
07-06-13,1625.27002,1644.400024,1625.27002,1643.380005,1.114275461
10-06-13,1644.670044,1648.689941,1639.26001,1642.810059,-0.113091681
11-06-13,1638.640015,1640.130005,1622.920044,1626.130005,-0.763438576
12-06-13,1629.939941,1637.709961,1610.920044,1612.52002,-1.068746189
13-06-13,1612.150024,1639.25,1608.069946,1636.359985,1.501718862
14-06-13,1635.52002,1640.800049,1623.959961,1626.72998,-0.537446188
17-06-13,1630.640015,1646.5,1630.339966,1639.040039,0.515136629
18-06-13,1639.77002,1654.189941,1639.77002,1651.810059,0.734251685
19-06-13,1651.829956,1652.449951,1628.910034,1628.930054,-1.386335314
20-06-13,1624.619995,1624.619995,1584.319946,1588.189941,-2.242373854
21-06-13,1588.619995,1599.189941,1577.699951,1592.430054,0.239834511
24-06-13,1588.77002,1588.77002,1560.329956,1573.089966,-0.98693038
25-06-13,1577.52002,1593.790039,1577.089966,1588.030029,0.666236172
26-06-13,1592.27002,1606.829956,1592.27002,1603.26001,0.690208938
27-06-13,1606.439941,1620.069946,1606.439941,1613.199951,0.420806893
28-06-13,1611.119995,1615.939941,1601.060059,1606.280029,-0.300410026
01-07-13,1609.780029,1626.609985,1609.780029,1614.959961,0.321778871
02-07-13,1614.290039,1624.26001,1606.77002,1614.079956,-0.013013956
03-07-13,1611.47998,1618.969971,1604.569946,1615.410034,0.243878549
05-07-13,1618.650024,1632.069946,1614.709961,1631.890015,0.81796502
08-07-13,1634.199951,1644.680054,1634.199951,1640.459961,0.383062672
09-07-13,1642.890015,1654.180054,1642.890015,1652.319946,0.573984315
10-07-13,1651.560059,1657.920044,1647.660034,1652.619995,0.064177866
11-07-13,1657.410034,1676.630005,1657.410034,1675.02002,1.062500265
12-07-13,1675.26001,1680.189941,1672.329956,1680.189941,0.294278558
15-07-13,1679.589966,1684.51001,1677.890015,1682.5,0.173258596
16-07-13,1682.699951,1683.72998,1671.839966,1676.26001,-0.382714755
17-07-13,1677.910034,1684.75,1677.910034,1680.910034,0.178793853
18-07-13,1681.050049,1693.119995,1681.050049,1689.369995,0.494925538
19-07-13,1686.150024,1692.089966,1684.079956,1692.089966,0.352278381
22-07-13,1694.410034,1697.609985,1690.670044,1695.530029,0.066099408
23-07-13,1696.630005,1698.780029,1691.130005,1692.390015,-0.249906579
24-07-13,1696.060059,1698.380005,1682.569946,1685.939941,-0.596683941
25-07-13,1685.209961,1690.939941,1680.069946,1690.25,0.29907484
26-07-13,1687.310059,1691.849976,1676.030029,1691.650024,0.257212062
29-07-13,1690.319946,1690.920044,1681.859985,1685.329956,-0.295209792
30-07-13,1687.920044,1693.189941,1682.420044,1685.959961,-0.116124162
31-07-13,1687.76001,1698.430054,1684.939941,1685.72998,-0.120279541
01-08-13,1689.420044,1707.849976,1689.420044,1706.869995,1.032895937
02-08-13,1706.099976,1709.670044,1700.680054,1709.670044,0.209253153
05-08-13,1708.01001,1709.23999,1703.550049,1707.140015,-0.050936177
06-08-13,1705.790039,1705.790039,1693.290039,1697.369995,-0.493615498
07-08-13,1695.300049,1695.300049,1684.910034,1690.910034,-0.258952095
08-08-13,1693.349976,1700.180054,1688.380005,1697.47998,0.243895477
09-08-13,1696.099976,1699.420044,1686.02002,1691.420044,-0.275923122
12-08-13,1688.369995,1691.48999,1683.349976,1689.469971,0.065150175
13-08-13,1690.650024,1696.810059,1682.619995,1694.160034,0.207613045
14-08-13,1693.880005,1695.52002,1684.829956,1685.390015,-0.501215551
15-08-13,1679.609985,1679.609985,1658.589966,1661.319946,-1.088945598
16-08-13,1661.219971,1663.599976,1652.609985,1655.829956,-0.324461245
19-08-13,1655.25,1659.180054,1645.839966,1646.060059,-0.555199577
20-08-13,1646.810059,1658.920044,1646.079956,1652.349976,0.336402912
21-08-13,1650.660034,1656.98999,1639.430054,1642.800049,-0.476172249
22-08-13,1645.030029,1659.550049,1645.030029,1656.959961,0.725210591
23-08-13,1659.920044,1664.849976,1654.810059,1663.5,0.215670388
26-08-13,1664.290039,1669.51001,1656.02002,1656.780029,-0.451244063
27-08-13,1652.540039,1652.540039,1629.050049,1630.47998,-1.334918276
28-08-13,1630.25,1641.180054,1627.469971,1634.959961,0.288910351
29-08-13,1633.5,1646.410034,1630.880005,1638.170044,0.285891889
30-08-13,1638.890015,1640.079956,1628.050049,1632.969971,-0.361222776
03-09-13,1635.949951,1651.349976,1633.410034,1639.77002,0.233507694
04-09-13,1640.719971,1655.719971,1637.410034,1653.079956,0.753326906
05-09-13,1653.280029,1659.170044,1653.069946,1655.079956,0.108870062
06-09-13,1657.439941,1664.829956,1640.619995,1655.170044,-0.136951991
09-09-13,1656.849976,1672.400024,1656.849976,1671.709961,0.896881746
10-09-13,1675.109985,1684.089966,1675.109985,1683.98999,0.530114743
11-09-13,1681.040039,1689.130005,1678.699951,1689.130005,0.481247669
12-09-13,1689.209961,1689.969971,1681.959961,1683.420044,-0.342758872
13-09-13,1685.040039,1688.72998,1682.219971,1687.98999,0.175067116
16-09-13,1691.699951,1704.949951,1691.699951,1697.599976,0.348763089
17-09-13,1697.72998,1705.52002,1697.72998,1704.76001,0.414084105
18-09-13,1705.73999,1729.439941,1700.349976,1725.52002,1.159615775
19-09-13,1727.339966,1729.859985,1720.199951,1722.339966,-0.289462416
20-09-13,1722.439941,1725.22998,1708.890015,1709.910034,-0.727451025
23-09-13,1711.439941,1711.439941,1697.099976,1701.839966,-0.560929704
24-09-13,1702.599976,1707.630005,1694.900024,1697.420044,-0.304236584
25-09-13,1698.02002,1701.709961,1691.880005,1692.77002,-0.309183634
26-09-13,1694.050049,1703.849976,1693.109985,1698.670044,0.27271892
27-09-13,1695.52002,1695.52002,1687.109985,1691.75,-0.222351842
30-09-13,1687.26001,1687.26001,1674.98999,1681.550049,-0.338416188
01-10-13,1682.410034,1696.550049,1682.069946,1695,0.748329227
02-10-13,1691.900024,1693.869995,1680.339966,1693.869995,0.116435426
03-10-13,1692.349976,1692.349976,1670.359985,1678.660034,-0.808930906
04-10-13,1678.790039,1691.939941,1677.329956,1690.5,0.697523855
07-10-13,1687.150024,1687.150024,1674.699951,1676.119995,-0.653766935
08-10-13,1676.219971,1676.790039,1655.030029,1655.449951,-1.239098708
09-10-13,1656.98999,1662.469971,1646.469971,1656.400024,-0.035604681
10-10-13,1660.880005,1692.560059,1660.880005,1692.560059,1.907425817
11-10-13,1691.089966,1703.439941,1688.52002,1703.199951,0.716105307
14-10-13,1699.859985,1711.030029,1692.130005,1710.140015,0.604757456
15-10-13,1709.170044,1711.569946,1695.930054,1698.060059,-0.650022216
16-10-13,1700.48999,1721.76001,1700.48999,1721.540039,1.237881383
17-10-13,1720.170044,1733.449951,1714.119995,1733.150024,0.754575401
18-10-13,1736.719971,1745.310059,1735.73999,1744.5,0.447972565
21-10-13,1745.199951,1747.790039,1740.670044,1744.660034,-0.030937257
22-10-13,1746.47998,1759.329956,1746.47998,1754.670044,0.468946916
23-10-13,1752.27002,1752.27002,1740.5,1746.380005,-0.336136265
24-10-13,1747.47998,1753.939941,1745.5,1752.069946,0.262662008
25-10-13,1756.01001,1759.819946,1752.449951,1759.77002,0.214122356
28-10-13,1759.420044,1764.98999,1757.670044,1762.109985,0.152887937
29-10-13,1762.930054,1772.089966,1762.930054,1771.949951,0.511642364
30-10-13,1772.27002,1775.219971,1757.23999,1763.310059,-0.505564101
31-10-13,1763.23999,1768.530029,1755.719971,1756.540039,-0.379979528
01-11-13,1758.699951,1765.670044,1752.699951,1761.640015,0.167172575
04-11-13,1763.400024,1768.780029,1761.560059,1767.930054,0.256891796
05-11-13,1765.670044,1767.030029,1755.76001,1762.969971,-0.152920587
06-11-13,1765,1773.73999,1764.400024,1770.48999,0.311047592
07-11-13,1770.73999,1774.540039,1746.199951,1747.150024,-1.332209479
08-11-13,1748.369995,1770.780029,1747.630005,1770.609985,1.272041391
11-11-13,1769.959961,1773.439941,1767.849976,1771.890015,0.109045066
12-11-13,1769.51001,1771.780029,1762.290039,1767.689941,-0.102857231
13-11-13,1764.369995,1782,1760.640015,1782,0.999223805
14-11-13,1782.75,1791.530029,1780.219971,1790.619995,0.441452531
15-11-13,1790.660034,1798.219971,1790.660034,1798.180054,0.419957996
18-11-13,1798.819946,1802.329956,1788,1791.530029,-0.405261072
19-11-13,1790.790039,1795.51001,1784.719971,1787.869995,-0.163058982
20-11-13,1789.589966,1795.72998,1777.22998,1781.369995,-0.459321473
21-11-13,1783.52002,1797.160034,1783.52002,1795.849976,0.691327031
22-11-13,1797.209961,1804.839966,1794.699951,1804.76001,0.420098328
25-11-13,1806.329956,1808.099976,1800.579956,1802.47998,-0.213138025
26-11-13,1802.869995,1808.420044,1800.77002,1802.75,-0.006655777
27-11-13,1803.47998,1808.27002,1802.77002,1807.22998,0.207931335
29-11-13,1808.689941,1813.550049,1803.97998,1805.810059,-0.159224748
02-12-13,1806.550049,1810.02002,1798.599976,1800.900024,-0.312752199
03-12-13,1800.099976,1800.099976,1787.849976,1795.150024,-0.27498206
04-12-13,1793.150024,1799.800049,1779.089966,1792.810059,-0.018959094
05-12-13,1792.819946,1792.819946,1783.380005,1785.030029,-0.434506377
06-12-13,1788.359985,1806.040039,1788.359985,1805.089966,0.935492918
09-12-13,1806.209961,1811.52002,1806.209961,1808.369995,0.119589308
10-12-13,1807.599976,1808.52002,1801.75,1802.619995,-0.275502383
11-12-13,1802.76001,1802.969971,1780.089966,1782.219971,-1.139366243
12-12-13,1781.709961,1782.98999,1772.280029,1775.5,-0.348539388
13-12-13,1777.97998,1780.920044,1772.449951,1775.319946,-0.149609896
16-12-13,1777.47998,1792.219971,1777.47998,1786.540039,0.509713702
17-12-13,1786.469971,1786.77002,1777.050049,1781,-0.306188802
18-12-13,1781.459961,1811.079956,1767.98999,1810.650024,1.638547239
19-12-13,1809,1810.880005,1801.349976,1809.599976,0.033166169
20-12-13,1810.390015,1823.75,1810.25,1818.319946,0.43802335
23-12-13,1822.920044,1829.75,1822.920044,1827.98999,0.278122237
24-12-13,1828.02002,1833.319946,1828.02002,1833.319946,0.289927131
26-12-13,1834.959961,1842.839966,1834.959961,1842.02002,0.384752755
27-12-13,1842.969971,1844.890015,1839.810059,1841.400024,-0.085185707
30-12-13,1841.469971,1842.469971,1838.77002,1841.069946,-0.021723135
31-12-13,1842.609985,1849.439941,1842.410034,1848.359985,0.312057356
02-01-14,1845.859985,1845.859985,1827.73999,1831.97998,-0.751953296
03-01-14,1833.209961,1838.23999,1829.130005,1831.369995,-0.100368536
06-01-14,1832.310059,1837.160034,1823.72998,1826.77002,-0.302352704
07-01-14,1828.709961,1840.099976,1828.709961,1837.880005,0.501448792
08-01-14,1837.900024,1840.02002,1831.400024,1837.48999,-0.022309919
09-01-14,1839,1843.22998,1830.380005,1838.130005,-0.047308048
10-01-14,1840.060059,1843.150024,1832.430054,1842.369995,0.125535902
13-01-14,1841.26001,1843.449951,1815.52002,1819.199951,-1.198095808
14-01-14,1821.359985,1839.26001,1821.359985,1838.880005,0.961919672
15-01-14,1840.52002,1850.839966,1840.52002,1848.380005,0.427052404
16-01-14,1847.98999,1847.98999,1840.300049,1845.890015,-0.113635626
17-01-14,1844.22998,1846.040039,1835.22998,1838.699951,-0.299855715
21-01-14,1841.050049,1849.310059,1832.380005,1843.800049,0.149371279
22-01-14,1844.709961,1846.869995,1840.880005,1844.859985,0.008132661
23-01-14,1842.290039,1842.290039,1820.060059,1828.459961,-0.750700362
24-01-14,1826.959961,1826.959961,1790.290039,1790.290039,-2.007155208
27-01-14,1791.030029,1795.97998,1772.880005,1781.560059,-0.528744345
28-01-14,1783,1793.869995,1779.48999,1792.5,0.532809871
29-01-14,1790.150024,1790.150024,1770.449951,1774.199951,-0.890990855
30-01-14,1777.170044,1798.77002,1777.170044,1794.189941,0.957696595
31-01-14,1790.880005,1793.880005,1772.26001,1782.589966,-0.462903097
03-02-14,1782.680054,1784.829956,1739.660034,1741.890015,-2.288130105
04-02-14,1743.819946,1758.72998,1743.819946,1755.199951,0.652590597
05-02-14,1753.380005,1755.790039,1737.920044,1751.640015,-0.099236332
06-02-14,1752.98999,1774.060059,1752.98999,1773.430054,1.16601145
07-02-14,1776.01001,1798.030029,1776.01001,1797.02002,1.182989391
10-02-14,1796.199951,1799.939941,1791.829956,1799.839966,0.20265088
11-02-14,1800.449951,1823.540039,1800.410034,1819.75,1.071956984
12-02-14,1820.119995,1826.550049,1815.969971,1819.26001,-0.047248808
13-02-14,1814.819946,1830.25,1809.219971,1829.829956,0.827079845
14-02-14,1828.459961,1841.650024,1825.589966,1838.630005,0.556208187
18-02-14,1839.030029,1842.869995,1835.01001,1840.76001,0.094070296
19-02-14,1838.900024,1847.5,1826.98999,1828.75,-0.551961709
20-02-14,1829.23999,1842.790039,1824.579956,1839.780029,0.576197714
21-02-14,1841.069946,1846.130005,1835.599976,1836.25,-0.261801351
24-02-14,1836.780029,1858.709961,1836.780029,1847.609985,0.589616385
25-02-14,1847.660034,1852.910034,1840.189941,1845.119995,-0.137473288
26-02-14,1845.790039,1852.650024,1840.660034,1845.160034,-0.034131997
27-02-14,1844.900024,1854.530029,1841.130005,1854.290039,0.508971482
28-02-14,1855.119995,1867.920044,1847.670044,1859.449951,0.23340571
03-03-14,1857.680054,1857.680054,1834.439941,1845.72998,-0.643279448
04-03-14,1849.22998,1876.22998,1849.22998,1873.910034,1.334612475
05-03-14,1874.050049,1876.530029,1871.109985,1873.810059,-0.012805955
06-03-14,1874.180054,1881.939941,1874.180054,1877.030029,0.152065165
07-03-14,1878.52002,1883.569946,1870.560059,1878.040039,-0.025551019
10-03-14,1877.859985,1877.869995,1867.040039,1877.170044,-0.036740812
11-03-14,1878.26001,1882.349976,1863.880005,1867.630005,-0.565949599
12-03-14,1866.150024,1868.380005,1854.380005,1868.199951,0.109847921
13-03-14,1869.060059,1874.400024,1841.859985,1846.339966,-1.215589242
14-03-14,1845.069946,1852.439941,1839.569946,1841.130005,-0.213538842
17-03-14,1842.810059,1862.300049,1842.810059,1858.829956,0.869318947
18-03-14,1858.920044,1873.76001,1858.920044,1872.25,0.717080654
19-03-14,1872.25,1874.140015,1850.349976,1860.77002,-0.613164909
20-03-14,1860.089966,1873.48999,1854.630005,1872.01001,0.640831584
21-03-14,1874.530029,1883.969971,1863.459961,1866.52002,-0.427307585
24-03-14,1867.670044,1873.339966,1849.689941,1857.439941,-0.547746805
25-03-14,1859.47998,1871.869995,1855.959961,1865.619995,0.330200651
26-03-14,1867.089966,1875.920044,1852.560059,1852.560059,-0.778211402
27-03-14,1852.109985,1855.550049,1842.109985,1849.040039,-0.165753979
28-03-14,1850.069946,1866.630005,1850.069946,1857.619995,0.408095327
31-03-14,1859.160034,1875.180054,1859.160034,1872.339966,0.708918638
01-04-14,1873.959961,1885.839966,1873.959961,1885.52002,0.616878655
02-04-14,1886.609985,1893.170044,1883.790039,1890.900024,0.227394058
03-04-14,1891.430054,1893.800049,1882.650024,1888.77002,-0.140636128
04-04-14,1890.25,1897.280029,1863.26001,1865.089966,-1.331042666
07-04-14,1863.920044,1864.040039,1841.47998,1845.040039,-1.012919254
08-04-14,1845.47998,1854.949951,1837.48999,1851.959961,0.351127136
09-04-14,1852.640015,1872.430054,1852.380005,1872.180054,1.054713212
10-04-14,1872.280029,1872.530029,1830.869995,1833.079956,-2.0937078
11-04-14,1830.650024,1835.069946,1814.359985,1815.689941,-0.817200601
14-04-14,1818.180054,1834.189941,1815.800049,1830.609985,0.683646868
15-04-14,1831.449951,1844.02002,1816.290039,1842.97998,0.629557417
16-04-14,1846.01001,1862.310059,1846.01001,1862.310059,0.882988116
17-04-14,1861.72998,1869.630005,1856.719971,1864.849976,0.167585849
21-04-14,1865.790039,1871.890015,1863.180054,1871.890015,0.326937966
22-04-14,1872.569946,1884.890015,1872.569946,1879.550049,0.372755262
23-04-14,1879.319946,1879.75,1873.910034,1875.390015,-0.209114526
24-04-14,1881.969971,1884.060059,1870.23999,1878.609985,-0.17853558
25-04-14,1877.719971,1877.719971,1859.699951,1863.400024,-0.762624205
28-04-14,1865,1877.01001,1850.609985,1869.430054,0.237536408
29-04-14,1870.780029,1880.599976,1870.780029,1878.329956,0.403571071
30-04-14,1877.099976,1885.199951,1872.689941,1883.949951,0.364923291
01-05-14,1884.390015,1888.589966,1878.040039,1883.680054,-0.037675905
02-05-14,1885.300049,1891.329956,1878.5,1881.140015,-0.220656335
05-05-14,1879.449951,1885.51001,1866.77002,1884.660034,0.277213181
06-05-14,1883.689941,1883.689941,1867.719971,1867.719971,-0.847802478
07-05-14,1868.530029,1878.829956,1859.790039,1878.209961,0.518050652
08-05-14,1877.390015,1889.069946,1870.050049,1875.630005,-0.093747702
09-05-14,1875.27002,1878.569946,1867.02002,1878.47998,0.171173216
12-05-14,1880.030029,1897.130005,1880.030029,1896.650024,0.884028167
13-05-14,1896.75,1902.170044,1896.060059,1897.449951,0.036902649
14-05-14,1897.130005,1897.130005,1885.77002,1888.530029,-0.453315059
15-05-14,1888.160034,1888.160034,1862.359985,1870.849976,-0.916768584
16-05-14,1871.189941,1878.280029,1864.819946,1877.859985,0.356460018
19-05-14,1876.660034,1886,1872.420044,1885.079956,0.44866528
20-05-14,1884.880005,1884.880005,1868.140015,1872.829956,-0.63930059
21-05-14,1873.339966,1888.800049,1873.339966,1888.030029,0.784164288
22-05-14,1888.189941,1896.329956,1885.390015,1892.48999,0.227733922
23-05-14,1893.319946,1901.26001,1893.319946,1900.530029,0.380816936
27-05-14,1902.01001,1912.280029,1902.01001,1911.910034,0.520503254
28-05-14,1911.77002,1914.459961,1907.300049,1909.780029,-0.104091548
29-05-14,1910.599976,1920.030029,1909.819946,1920.030029,0.493565012
30-05-14,1920.329956,1924.030029,1916.640015,1923.569946,0.168720484
02-06-14,1923.869995,1925.880005,1915.97998,1924.969971,0.057175173
03-06-14,1923.069946,1925.069946,1918.790039,1924.23999,0.060842509
04-06-14,1923.060059,1928.630005,1918.599976,1927.880005,0.25063939
05-06-14,1928.52002,1941.73999,1922.930054,1940.459961,0.619124555
06-06-14,1942.410034,1949.439941,1942.410034,1949.439941,0.361916736
09-06-14,1948.969971,1955.550049,1947.160034,1951.27002,0.118013568
10-06-14,1950.339966,1950.859985,1944.640015,1950.790039,0.023076643
11-06-14,1949.369995,1949.369995,1940.079956,1943.890015,-0.281115438
12-06-14,1943.349976,1943.349976,1925.780029,1930.109985,-0.681297304
13-06-14,1930.800049,1937.300049,1927.689941,1936.160034,0.277604354
16-06-14,1934.839966,1941.150024,1930.910034,1937.780029,0.151953808
17-06-14,1937.150024,1943.689941,1933.550049,1941.98999,0.249849828
18-06-14,1942.72998,1957.73999,1939.290039,1956.97998,0.733503891
19-06-14,1957.5,1959.869995,1952.26001,1959.47998,0.101148404
20-06-14,1960.449951,1963.910034,1959.170044,1962.869995,0.123443294
23-06-14,1962.920044,1963.73999,1958.890015,1962.609985,-0.015795804
24-06-14,1961.969971,1968.170044,1948.339966,1949.97998,-0.611120006
25-06-14,1949.27002,1960.829956,1947.48999,1959.530029,0.526351347
26-06-14,1959.890015,1959.890015,1944.689941,1957.219971,-0.136234379
27-06-14,1956.560059,1961.469971,1952.180054,1960.959961,0.224879476
30-06-14,1960.790039,1964.23999,1958.219971,1960.22998,-0.028562926
01-07-14,1962.290039,1978.579956,1962.290039,1973.319946,0.562093614
02-07-14,1973.060059,1976.670044,1972.579956,1974.619995,0.07906176
03-07-14,1975.880005,1985.589966,1975.880005,1985.439941,0.48383181
07-07-14,1984.219971,1984.219971,1974.880005,1977.650024,-0.331109811
08-07-14,1976.390015,1976.390015,1959.459961,1963.709961,-0.641576506
09-07-14,1965.099976,1974.150024,1965.099976,1972.829956,0.393363192
10-07-14,1966.670044,1969.839966,1952.859985,1964.680054,-0.101185758
11-07-14,1965.76001,1968.670044,1959.630005,1967.569946,0.092073091
14-07-14,1969.859985,1979.849976,1969.859985,1977.099976,0.367538356
15-07-14,1977.359985,1982.52002,1965.339966,1973.280029,-0.206333497
16-07-14,1976.349976,1983.939941,1975.670044,1981.569946,0.264121743
17-07-14,1979.75,1981.800049,1955.589966,1958.119995,-1.092562445
18-07-14,1961.540039,1979.910034,1960.819946,1978.219971,0.850348791
21-07-14,1976.930054,1976.930054,1965.77002,1973.630005,-0.16692796
22-07-14,1975.650024,1986.23999,1975.650024,1983.530029,0.398856321
23-07-14,1985.319946,1989.22998,1982.439941,1987.01001,0.085128042
24-07-14,1988.069946,1991.390015,1985.790039,1987.97998,-0.004525293
25-07-14,1984.599976,1984.599976,1974.369995,1978.339966,-0.315429309
28-07-14,1978.25,1981.52002,1967.310059,1978.910034,0.033364539
29-07-14,1980.030029,1984.849976,1969.949951,1969.949951,-0.509087128
30-07-14,1973.209961,1978.900024,1962.420044,1970.069946,-0.159132331
31-07-14,1965.140015,1965.140015,1930.670044,1930.670044,-1.754072012
01-08-14,1929.800049,1937.349976,1916.369995,1925.150024,-0.240958902
04-08-14,1926.619995,1942.920044,1921.199951,1938.98999,0.642056816
05-08-14,1936.339966,1936.339966,1913.77002,1920.209961,-0.833015136
06-08-14,1917.290039,1927.910034,1911.449951,1920.23999,0.153860446
07-08-14,1923.030029,1928.890015,1904.780029,1909.569946,-0.699941384
08-08-14,1910.349976,1932.380005,1909.01001,1931.589966,1.111837635
11-08-14,1933.430054,1944.900024,1933.430054,1936.920044,0.180507694
12-08-14,1935.72998,1939.650024,1928.290039,1933.75,-0.10228596
13-08-14,1935.599976,1948.410034,1935.599976,1946.719971,0.574498612
